"log_pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","C.C..non.aromatic.","C.C.C.O.in.non.aromatic.ring","hydroxyl..alkyl.","aldehyde","ketone","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","aromatic.hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester","toluene","apin","decane"
-3.35341272545655,221.017166184,22,6,8,1,1,73,40,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-8.83268970564379,222.073952788,29,8,7,0,3,559,40,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-2.19073530284507,268.090665472,34,8,8,2,1,147,40,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-6.55075593536712,188.032087976,21,7,6,0,2,54,36,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-9.31843894336689,312.991739284,28,7,13,1,3,367,40,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,1,0,0
-6.21159842780703,313.986988252,27,6,13,2,2,200,30,0,0,1,1,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0
-8.13574990225514,208.021917216,22,6,8,0,3,133,16,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0
-5.73282786458964,340.075409332,39,10,11,2,2,475,40,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-4.48445730782435,253.043380932,28,7,9,1,2,337,40,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-4.91322852223081,269.997159012,24,5,11,2,2,234,40,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
-7.18781465952935,206.079038168,28,8,6,0,2,388,40,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
-6.88735296032479,253.006995424,24,6,10,1,3,410,31,0,0,1,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0
-9.40796284439954,279.059030996,32,9,9,1,2,46,13,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
-4.79091704744042,296.1219656,40,10,8,2,1,120,40,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-3.42835178893876,329.981902872,28,6,14,2,3,65,5,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
-7.07797963569092,313.986988252,27,6,13,2,3,491,40,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
-4.74947595692932,265.006995424,25,7,10,1,2,39,8,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-8.39879170305169,283.017560108,28,7,11,1,3,508,40,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
-7.86582144638154,267.095416504,35,9,8,1,2,246,40,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-7.67737756388193,204.027002596,22,7,7,0,3,219,20,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
-7.86603871409027,234.99643074,21,6,9,1,2,85,30,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
-9.5066598004498,220.021917216,23,7,8,0,3,184,17,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
-2.53345479811876,322.064844648,36,10,10,2,0,68,40,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-4.60057170204439,219.00151612,20,6,8,1,2,73,12,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
-8.28759876430061,293.07468106,35,10,9,1,2,995,40,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.494315450358526,294.9811746,25,7,12,1,1,90,38,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0
-5.18838344667275,282.9811746,24,6,12,1,3,222,8,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
-5.70228148981234,324.044109204,34,9,11,2,1,252,40,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-9.15216768354254,208.058302724,26,7,7,0,3,490,13,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
-1.82765885568883,234.001181772,22,7,9,0,2,9,5,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,1,0,0
-5.21491817438403,204.027002596,22,7,7,0,2,138,16,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-2.13641781128493,250.99134536,22,6,10,1,3,151,11,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
-4.01043408399627,160.109944372,27,8,3,0,2,122,40,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-8.7627216434189,236.016831836,24,7,9,0,3,207,11,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-7.30894090631038,343.997552936,31,7,14,2,3,567,15,0,0,2,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
-5.51249802686291,245.053551692,28,9,7,1,1,34,19,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-2.14133473192155,218.006267152,21,7,8,0,2,187,21,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0
-3.15729904634943,270.9811746,23,5,12,1,2,281,40,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0
-4.02941099130286,206.006267152,20,6,8,0,2,125,32,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0
-8.7980155521206,234.110338296,34,10,6,0,3,471,39,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-3.48288467576226,310.02845914,31,8,11,2,1,270,40,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-4.94709900386619,255.022645488,26,6,10,1,3,328,38,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-3.51013316457184,343.961167428,27,6,15,2,2,350,40,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
-2.76626190263414,298.02845914,30,7,11,2,2,320,39,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0
-6.47446557753456,282.9811746,24,6,12,1,3,115,5,0,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-5.91912228940523,247.069201756,30,9,7,1,1,206,40,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-2.99476412040065,146.0579088,20,6,4,0,2,35,13,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2.47527658926442,142.135765196,28,9,1,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.0493126303722,315.007389348,30,7,13,1,5,455,7,0,0,4,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-6.79569478342392,281.001910044,26,7,11,1,2,358,40,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0
-4.3235556617453,283.017560108,28,7,11,1,2,469,40,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0
-3.8838450347242,234.99643074,21,6,9,1,2,142,26,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-2.52463968244157,356.033938444,36,9,13,2,1,380,40,0,0,0,1,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0
-4.92164575486697,204.063388104,26,8,6,0,2,223,40,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-5.03593910076249,237.996096392,22,6,10,0,3,113,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
-9.94481078453396,264.084517472,34,10,8,0,3,185,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
-4.5203273487738,280.965524536,22,6,12,1,2,15,2,0,0,0,1,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0
-9.27709047912048,279.095416504,36,10,8,1,2,533,40,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-7.0800167453445,282.9811746,24,6,12,1,2,165,40,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
-5.42396562939546,341.981902872,29,7,14,2,2,578,40,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
-2.0390679683648,341.981902872,29,7,14,2,2,271,40,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
-5.19265184113122,176.068473484,24,7,5,0,2,39,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-5.05105350607062,356.033938444,36,9,13,2,2,561,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0
-4.28990612976196,237.012080804,23,6,9,1,3,104,13,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
-1.08774018597611,281.001910044,26,7,11,1,2,418,27,0,0,1,0,2,0,2,0,1,0,0,0,0,1,0,0,1,0,0
-3.38752114231782,271.017560108,27,6,11,1,3,382,40,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0
-9.57296216524717,280.079432092,35,10,9,0,3,457,10,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0
-3.68419677003006,292.090665472,36,10,8,2,0,81,40,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1
-9.18913110773183,222.073952788,29,8,7,0,3,422,30,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-4.22585566402945,194.04265266,23,6,7,0,3,94,19,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-7.2474384664735,341.981902872,29,7,14,2,2,442,40,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
-5.31330789578795,296.012809076,28,7,11,2,2,155,40,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0
-1.19309417316287,248.975695296,20,6,10,1,1,76,8,0,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-5.15769442322336,188.068473484,25,8,5,0,1,121,40,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-5.1043909026426,262.99134536,23,7,10,1,2,65,22,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0
-5.54762494663012,250.99134536,22,6,10,1,3,97,20,0,0,2,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0
-11.1797747619401,224.016831836,23,6,9,0,4,341,8,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0
0.338768613732186,133.985137784,11,3,6,0,1,11,6,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
-3.53902770898143,308.049194584,33,9,10,2,0,49,40,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-9.56728331595031,232.094688232,32,10,6,0,2,921,40,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-8.34273131523925,253.006995424,24,6,10,1,3,170,9,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
-4.83678815256542,262.99134536,23,7,10,1,1,22,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
-5.26097846082279,267.022645488,27,7,10,1,4,262,22,0,0,4,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-4.64084148875606,213.048466312,25,5,8,1,3,449,40,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-7.19152922649021,225.08485182,30,7,7,1,3,426,40,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-4.13375463430337,286.97608922,24,5,13,1,2,111,40,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
0.649426426372811,163.01168688,16,4,6,1,1,7,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
-7.75028189123563,295.053945616,33,9,10,1,2,326,20,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
-6.28983889438948,178.011352532,18,5,7,0,3,88,9,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
-5.7007992790404,221.017166184,22,6,8,1,2,83,16,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
-3.31759200542773,207.074287136,27,7,6,1,1,74,40,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-7.44482259280277,296.049194584,32,8,10,2,1,369,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-12.9571217892751,242.02739652,26,6,10,0,5,979,7,0,0,2,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0
-10.1066467295334,316.002638316,29,6,13,2,5,80,5,0,0,4,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
-9.02302617907532,293.07468106,35,10,9,1,2,666,40,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-5.32560784376116,204.027002596,22,7,7,0,2,6,4,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-6.08001147027117,278.98625998,24,7,11,1,2,403,40,0,0,0,1,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0
-2.90561092531923,178.011352532,18,5,7,0,3,37,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
-8.93457807595032,328.002638316,30,7,13,2,3,325,12,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
-6.89223771823399,174.016437912,18,6,6,0,2,52,17,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.24685544916376,204.985866056,17,5,8,1,0,14,14,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0
-5.18384745606595,292.054279964,32,9,9,2,1,38,22,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0
-8.73817202449448,269.001910044,25,6,11,1,3,161,26,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
-3.60507457157663,205.022251564,21,6,7,1,1,109,40,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-7.89654974956242,299.048860236,33,8,11,1,3,505,40,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0
-0.970162456502874,246.99643074,22,7,9,1,0,6,4,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-3.85247504548009,221.017166184,22,6,8,1,2,82,15,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
-6.41842351631161,266.98625998,23,6,11,1,3,235,8,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
-5.7039594517262,254.98625998,22,5,11,1,2,390,40,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
-3.01510238625729,313.986988252,27,6,13,2,1,257,16,0,0,0,2,1,0,0,0,2,0,0,0,1,1,0,0,1,0,0
-9.11570591823892,309.06959568,36,10,10,1,2,1077,40,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-5.32177824250335,191.990617088,17,5,8,0,2,28,14,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-4.74223544084441,224.016831836,23,6,9,0,3,131,28,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0
-3.89702390879507,235.069201756,29,8,7,1,1,118,40,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-0.883482088289913,234.99643074,21,6,9,1,0,49,40,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0
-2.42193371897255,175.995702468,16,5,7,0,2,49,12,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.387919819544545,271.976423568,22,4,12,2,1,119,40,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
-3.29683651778555,311.971338188,25,6,13,2,1,123,5,0,0,0,0,3,0,0,0,2,0,0,0,1,1,0,0,1,0,0
-4.35709028964417,263.064116376,31,9,8,1,1,36,30,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-6.77835695318071,252.011746456,25,7,10,0,4,254,5,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0
-7.65498937056145,220.021917216,23,7,8,0,3,27,1,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0
-2.0367320383338,234.99643074,21,6,9,1,1,151,40,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0
-7.91649288752853,248.089602852,33,10,7,0,2,586,40,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
-3.45778955415602,345.976817492,29,6,15,2,2,297,40,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0
-6.16742655188363,238.99134536,21,5,10,1,3,147,40,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
0.309263489055354,180.985866056,15,3,8,1,2,27,12,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
-0.576374024410504,150.016437912,16,4,6,0,2,25,14,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-0.725782561960312,209.017166184,21,5,8,1,2,36,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
-1.67369319921719,191.990617088,17,5,8,0,3,34,2,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
-1.20732570172234,307.976423568,25,7,12,2,0,34,34,1,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0
-1.64731154655535,255.981508948,21,4,11,2,2,29,8,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
-3.39963932604621,207.985531708,18,5,9,0,2,150,13,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
-7.19715414384316,328.002638316,30,7,13,2,4,792,15,0,0,2,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0
-3.54660629974359,188.032087976,21,7,6,0,3,11,4,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.453027958910547,248.975695296,20,6,10,1,1,71,22,0,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-3.98176209247961,294.9811746,25,7,12,1,2,72,4,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
-8.21489741368931,249.012080804,24,7,9,1,2,104,33,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
-4.646519353189,329.981902872,28,6,14,2,2,173,40,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
-4.18954056660853,329.981902872,28,6,14,2,3,209,40,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
-6.89628885659842,265.07976644,33,9,8,1,2,544,40,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-3.76536772850869,294.9811746,25,7,12,1,2,146,17,0,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0
-2.06186735367461,250.99134536,22,6,10,1,2,246,39,0,0,1,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0
-0.349913333430567,249.012080804,24,7,9,1,2,85,40,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-5.93622088292364,341.981902872,29,7,14,2,2,528,40,0,0,0,1,0,1,2,0,2,0,0,0,0,1,0,0,1,0,0
-0.811588467297485,357.976817492,30,7,15,2,3,205,28,0,0,3,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
-7.2346253944685,299.012474728,29,7,12,1,3,428,35,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
-1.58836489839456,266.98625998,23,6,11,1,1,227,40,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
-7.68915124936154,263.064116376,31,9,8,1,2,235,33,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-4.82227160641047,312.991739284,28,7,13,1,2,442,40,0,0,0,1,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0
-5.95824044707399,345.976817492,29,6,15,2,2,763,40,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
-7.93937775044629,357.976817492,30,7,15,2,3,518,40,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
-5.27597037245758,263.064116376,31,9,8,1,1,143,40,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-7.94044970272364,234.073952788,30,9,7,0,2,559,40,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
-7.73397749598947,296.049194584,32,8,10,2,1,297,40,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,1
-5.9888372196115,186.016437912,19,7,6,0,2,53,22,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-8.46857609395468,293.07468106,35,10,9,1,2,805,40,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0
-4.38624437162965,251.100501884,34,9,7,1,2,448,40,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.82399745124235,148.000787848,14,4,6,0,2,22,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-6.43034902227427,194.04265266,23,6,7,0,3,202,40,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0
-7.41839216890418,246.99643074,22,7,9,1,2,23,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1.09286096221152,191.0066015,18,5,7,1,1,9,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-7.01481919583055,343.997552936,31,7,14,2,3,374,33,0,0,2,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
-4.5743002775245,249.012080804,24,7,9,1,2,127,37,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
-4.90693797052747,326.059759268,36,9,11,2,1,193,40,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-6.9600854316511,237.996096392,22,6,10,0,3,99,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0
-9.52094497840894,267.022645488,27,7,10,1,3,278,17,0,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
-6.85303755126751,263.100501884,35,10,7,1,1,215,40,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-7.10715821349558,279.095416504,36,10,8,1,2,562,40,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.289837193654136,202.011352532,20,7,7,0,1,33,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-2.78595996100221,238.99134536,21,5,10,1,2,26,8,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
-6.98048471152626,281.07468106,34,9,9,1,3,473,40,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
-8.08942223956173,359.992467556,32,7,15,2,3,549,40,0,0,1,1,0,0,0,1,1,0,0,1,0,2,0,0,1,0,0
-0.270965831711196,226.04371528,25,5,8,2,1,46,37,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-5.91129110286886,279.059030996,32,9,9,1,2,483,40,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-3.7932729651741,338.059759268,37,10,11,2,1,256,40,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-7.23416872543355,237.012080804,23,6,9,1,2,109,26,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0
-2.29589611820201,191.990617088,17,5,8,0,2,33,23,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-11.7479841259777,297.06959568,35,9,10,1,3,1138,40,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,1,0
-4.93032441565572,192.027002596,21,6,7,0,2,122,40,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-3.707305620078,222.001181772,21,6,9,0,3,38,15,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0
-3.63243815926608,250.99134536,22,6,10,1,2,138,40,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0
-1.21238796400903,327.966252808,26,6,14,2,1,248,40,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
-2.80350781701518,298.02845914,30,7,11,2,1,162,40,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-1.90708842529188,252.059365344,29,7,8,2,1,13,11,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-1.4997150331487,234.99643074,21,6,9,1,2,57,10,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0
-4.12685460381173,247.069201756,30,9,7,1,1,240,40,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-4.23271116476399,262.99134536,23,7,10,1,1,26,11,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0
-10.8490674672319,293.07468106,35,10,9,1,2,1073,40,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-4.41039253198158,267.059030996,31,8,9,1,3,103,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
-10.1442624280071,234.110338296,34,10,6,0,3,182,27,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0
-5.61984060781267,265.006995424,25,7,10,1,2,135,13,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0
-8.14171921701091,326.059759268,36,9,11,2,2,1069,40,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0
-5.88849208605827,194.006267152,19,5,8,0,3,175,26,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0
-7.45401129234026,265.07976644,33,9,8,1,2,206,40,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-10.0877705706743,206.079038168,28,8,6,0,3,512,40,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-2.02233910618526,281.997159012,25,6,11,2,1,42,12,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0
-7.14833568735691,269.001910044,25,6,11,1,3,331,15,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
-4.61605681353801,312.044109204,33,8,11,2,1,248,40,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
-2.70794642426128,293.997159012,26,7,11,2,1,35,6,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0
-4.98908657998891,176.032087976,20,6,6,0,2,31,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-2.67822390745952,266.98625998,23,6,11,1,2,337,40,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-1.41367416919535,221.053551692,26,7,7,1,0,27,27,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
-5.90434048611684,220.021917216,23,7,8,0,3,52,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-5.74598269116149,293.997159012,26,7,11,2,2,105,40,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
-4.7544391343785,357.976817492,30,7,15,2,2,470,40,0,0,1,0,2,0,1,0,1,0,0,1,0,1,0,0,1,0,0
