ID,log_pSat_Pa,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester,NumOfConf_transformed
6098,-8.770598483506886,312.991739284,28,7,13,1,3,37.0,toluene,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,14.983167326677796
6099,-1.6144550503305315,202.011352532,20,7,7,0,1,39.0,toluene,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,8.514693211546561
6100,-2.7287947320729824,234.99643074,21,6,9,1,2,32.0,toluene,0,0,2,1,1,0,0,0,0,1,0,0,1,0,0,0,7.9389601402825445
6102,-3.042906105664446,266.03862990000005,28,7,9,2,1,37.0,apin,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,7.3467372504393
6103,-5.228644961006215,150.016437912,16,4,6,0,3,7.0,toluene,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,5.661293837792476
6104,-1.3574550345728726,313.986988252,27,6,13,2,2,40.0,toluene,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,16.057414218768567
6105,-4.284083709447078,188.032087976,21,7,6,0,3,1.0,toluene,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,2.058572415469327
6106,-0.0224788097424312,267.981508948,22,5,11,2,0,40.0,toluene,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,8.660658733734321
6107,-7.968035640956112,286.97608922,24,5,13,1,4,7.0,toluene,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,11.73227145191209
6108,-8.924673447381313,220.058302724,27,8,7,0,2,40.0,decane,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,18.782263855480295
6109,-12.836018335855162,283.01756010800005,28,7,11,1,4,1.0,toluene,0,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,15.522294092504277
6110,-7.902580664880493,279.05903099600005,32,9,9,1,2,40.0,apin,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,17.532519524148555
6111,-8.970815646562183,359.9924675559999,32,7,15,2,3,40.0,toluene,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,20.049635152109072
6112,-7.283508126609483,253.006995424,24,6,10,1,4,9.0,toluene,0,0,4,0,2,0,0,0,0,1,0,0,1,0,0,0,11.648231016759365
6114,-4.623248702283182,206.006267152,20,6,8,0,3,19.0,toluene,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,15.307756759751893
6115,-7.819622699342878,356.03393844399994,36,9,13,2,2,40.0,apin,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,20.02039592266305
6116,-9.471140276432156,300.991739284,27,6,13,1,4,7.0,toluene,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,13.10667302743483
6118,-1.1490642751983624,311.971338188,25,6,13,2,1,40.0,toluene,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,0,9.417259006237643
6120,-5.190806232082963,269.001910044,25,6,11,1,2,19.0,toluene,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,10.152675704299575
6122,-4.413321861727467,234.99643074,21,6,9,1,1,40.0,toluene,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,12.00461737237729
6124,-0.677635537510162,190.011352532,19,6,7,0,1,26.0,toluene,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,6.880281399193643
6125,0.2050547650155586,220.980780676,18,5,9,1,1,25.0,toluene,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,7.2830482704425625
6126,-4.315329714733752,282.98117460000003,24,6,12,1,2,40.0,toluene,0,0,1,1,2,0,0,0,1,0,0,0,1,0,1,0,12.05772125889301
6127,-8.079047599518855,251.027730868,26,7,9,1,3,13.0,toluene,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,11.563049491255812
6128,-3.16517080262307,282.03354452,29,7,10,2,1,40.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,14.28926764769726
6130,-6.651040508330088,251.064116376,30,8,8,1,2,40.0,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,16.026904161872572
6132,-8.315767100792131,240.01174645600005,24,6,10,0,3,18.0,toluene,0,0,1,1,2,0,0,0,0,0,0,0,1,2,0,0,19.833148066543608
6133,-6.811556955099218,310.97608921999995,26,7,13,1,2,40.0,toluene,0,0,0,2,1,0,1,0,1,0,0,0,0,1,1,0,17.073318493343216
6134,-4.7765017936466405,261.08485182000004,33,10,7,1,2,5.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2.626519816257538
6135,-1.3363226235149608,296.960439156,23,6,13,1,1,5.0,toluene,0,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,8.156327642512549
6136,-11.0295879262239,208.021917216,22,6,8,0,5,5.0,toluene,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,7.3467372504393
6137,-9.083619559704442,263.064116376,31,9,8,1,2,40.0,apin,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,16.854912029947275
6138,-7.231266915737434,356.0339384439999,36,9,13,2,2,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,18.79337631972201
6139,-8.892030305979356,296.996824664,27,7,12,1,4,11.0,,0,0,1,0,2,1,0,0,0,1,0,0,0,1,1,0,21.428902537268662
6140,-2.767180922952768,295.976423568,24,6,12,2,1,19.0,toluene,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,6.589164624224784
6141,-5.708141914366561,331.997552936,30,6,14,2,3,21.0,toluene,0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,13.732790852309678
6142,-1.5945109207754748,282.03354452,29,7,10,2,1,40.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,12.782866901887711
6143,-2.913809453099715,205.022251564,21,6,7,1,1,38.0,toluene,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,9.205904848884748
6145,-6.188741111102725,266.98625998,23,6,11,1,2,40.0,toluene,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,15.90369962668124
6147,-2.6019727661912126,219.00151612,20,6,8,1,1,27.0,toluene,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,6.51311495549529
6148,-6.884172403979379,312.007723696,29,7,12,2,3,9.0,toluene,0,0,2,1,0,0,0,1,1,1,0,0,0,1,0,0,14.734893963692649
6149,-1.8153921295942703,207.00151612,19,5,8,1,1,35.0,toluene,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,7.826421858401919
6150,-7.407622944028156,300.991739284,27,6,13,1,3,38.0,toluene,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,19.237934612588514
6151,-12.296496479022087,283.01756010800005,28,7,11,1,3,2.0,toluene,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,13.814957540193156
6152,-8.476755050295408,297.06959568,35,9,10,1,3,40.0,apin,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,20.069079497398942
6154,-4.578437168640202,292.054279964,32,9,9,2,1,9.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,3.0889610847831874
6155,-10.296907969224002,269.001910044,25,6,11,1,4,10.0,,0,0,2,0,1,0,0,0,0,1,0,0,1,2,0,0,8.514693211546561
6156,-7.189228411229544,314.02337376,31,7,12,2,2,40.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,21.828424040203483
6158,-3.486357360145389,249.012080804,24,7,9,1,2,18.0,toluene,0,0,2,2,1,0,0,0,0,1,0,0,1,0,0,0,7.2830482704425625
6159,-4.523521392668606,234.001181772,22,7,9,0,2,28.0,toluene,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,10.899550347199545
6160,-1.0505371451948395,234.99643074,21,6,9,1,0,23.0,toluene,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,5.259522836503872
6161,-1.4642979861600374,282.03354452,29,7,10,2,1,26.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,8.98569130948105
6162,-0.8500743789499017,232.980780676,19,6,9,1,0,6.0,toluene,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,3.6620523023894895
6163,-11.23713637803681,309.06959568,36,10,10,1,3,40.0,apin,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,19.184836101864835
6164,-6.157587555654989,234.99643074,21,6,9,1,2,40.0,toluene,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,9.893008115542031
6165,-1.866232264158043,225.012080804,22,5,9,1,2,5.0,toluene,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,4.684342242949148
6166,-7.8616726362871905,373.9717321119999,31,7,16,2,3,36.0,toluene,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,18.08954930315485
6167,-6.0406636059235845,326.059759268,36,9,11,2,2,40.0,apin,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,17.100229316995613
6168,-9.721926015017216,252.084517472,33,9,8,0,4,15.0,apin,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,20.89781864496316
6169,-6.617220482028268,194.006267152,19,5,8,0,3,40.0,toluene,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,11.534395532279136
6171,-7.720920775220287,218.079038168,29,9,6,0,2,40.0,apin,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,14.930642419046158
6172,-6.432758995619844,265.006995424,25,7,10,1,2,30.0,toluene,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,11.17976857894471
6173,-5.300772143368588,210.001181772,20,5,9,0,3,25.0,toluene,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,11.418439886132958
6174,-9.041317732857882,296.99682466400003,27,7,12,1,4,1.0,toluene,0,0,3,0,2,0,0,0,1,0,0,0,1,1,0,0,9.81653723559914
6175,-4.293401754145603,235.032816248,25,7,8,1,1,40.0,apin,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,12.13656597292236
6176,-5.539059208371189,207.00151612,19,5,8,1,2,15.0,toluene,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,8.156327642512549
6177,-5.88134947680498,249.048466312,28,8,8,1,1,40.0,decane,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,12.46760840960733
6178,-3.009054825731574,283.017560108,28,7,11,1,2,21.0,apin,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,13.459001649719053
6179,-9.006045859541446,234.001181772,22,7,9,0,3,6.0,toluene,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,10.962960015238673
6180,-8.026104154043775,235.069201756,29,8,7,1,2,40.0,decane,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,17.697081366604607
6182,-5.905130587153979,217.022251564,22,7,7,1,2,12.0,toluene,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,5.564857809925044
6183,-10.500959567570025,162.016437912,17,5,6,0,2,3.0,toluene,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2.8679687854319083
6184,-6.688640412979438,310.97608922,26,7,13,1,4,40.0,toluene,0,0,2,0,2,1,0,0,0,1,0,0,1,0,1,0,12.188600636339514
6185,0.7574435971253362,160.00078784800002,15,5,6,0,0,14.0,toluene,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3.989691928391903
6186,-5.002697068159382,246.99643074,22,7,9,1,1,18.0,toluene,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,5.661293837792476
6188,-3.39285850449781,248.97569529600003,20,6,10,1,1,9.0,toluene,0,0,1,1,3,0,0,0,1,0,0,0,1,0,0,0,4.141216814822622
6189,-5.1271438518595245,325.98698825199995,28,7,13,2,2,11.0,,0,0,1,1,2,0,0,0,0,1,0,1,0,1,0,0,15.069917244484209
6190,-5.444073145863548,282.03354452,29,7,10,2,1,40.0,apin,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,12.442727809467808
6191,-4.384403006625327,300.044109204,32,7,11,2,2,40.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,17.27311898442932
6192,-4.01519051616141,266.98625998000006,23,6,11,1,2,21.0,toluene,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,7.471466711949554
6193,-7.792666740937355,236.016831836,24,7,9,0,3,21.0,toluene,0,0,2,2,1,0,0,0,0,0,0,0,1,1,0,0,13.753421126610856
6194,-6.420061876593977,264.084517472,34,10,8,0,3,4.0,apin,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,17.468392331156732
6195,-5.872472811523657,221.017166184,22,6,8,1,3,1.0,toluene,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,7.40953351232332
6196,-4.447637814566453,298.02845914,30,7,11,2,1,40.0,apin,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,12.876965785088256
6197,-8.609028669825669,312.044109204,33,8,11,2,2,40.0,apin,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,19.184836101864835
6198,-4.253331122264729,266.98625998000006,23,6,11,1,2,12.0,toluene,0,0,0,0,3,0,0,0,0,1,0,0,1,2,0,0,11.676369454099715
6199,-1.7556583095069909,250.99134536,22,6,10,1,1,25.0,toluene,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,7.152865155760011
6200,-4.508185143203687,312.007723696,29,7,12,2,2,38.0,apin,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,16.087809957415864
6201,-5.722670605970444,204.063388104,26,8,6,0,2,40.0,apin,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,13.835352896295955
6202,-5.376778313838476,269.038295552,29,7,10,1,2,40.0,apin,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,15.90369962668124
6203,-2.5341943006033616,192.027002596,21,6,7,0,2,40.0,toluene,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,9.333725511371481
6204,-7.543984257731211,312.991739284,28,7,13,1,4,39.0,toluene,0,0,2,0,3,0,0,0,1,0,0,0,0,1,1,0,20.03015205850981
6205,-3.202157302563001,236.016831836,24,7,9,0,4,20.0,toluene,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,10.53811077946129
6207,-6.911919265244018,267.0226454880001,27,7,10,1,3,23.0,apin,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,16.841072882176952
6208,-5.880255004463215,221.017166184,22,6,8,1,2,21.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,8.414947345752466
6209,-8.877612533239585,299.01247472800003,29,7,12,1,4,40.0,toluene,0,0,2,2,0,0,0,1,1,0,0,0,0,2,0,0,21.083779268196196
6210,-6.257202262007985,310.064844648,35,9,10,2,1,40.0,decane,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,15.587145779239748
6211,-0.9918259082657954,266.98625998000006,23,6,11,1,1,40.0,toluene,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,11.056833888879405
6212,-8.732192973580533,234.99643074,21,6,9,1,3,1.0,,0,0,3,0,2,0,0,0,0,1,0,0,1,0,0,0,2.626519816257538
6213,-4.088989465369632,329.981902872,28,6,14,2,2,40.0,toluene,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,15.5059976010992
6215,-1.7505545914687497,162.016437912,17,5,6,0,1,13.0,toluene,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,3.989691928391903
6216,-4.348926672673618,242.98625998,21,4,11,1,4,7.0,toluene,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,10.469926833839914
6217,-10.561669998124804,283.017560108,28,7,11,1,4,29.0,toluene,0,0,2,1,0,1,0,1,1,0,0,0,0,1,0,0,17.722126928301858
6218,-7.737269860650644,308.049194584,33,9,10,2,1,32.0,apin,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,8.102905372585955
6219,-8.671803872230997,222.001181772,21,6,9,0,3,8.0,toluene,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,9.893008115542031
6220,-1.5562633930600525,237.08485182,31,8,7,1,1,40.0,decane,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.9389601402825445
6221,-4.503229201216282,265.006995424,25,7,10,1,2,40.0,toluene,0,0,1,2,2,0,0,0,1,0,0,0,0,1,0,0,17.29941154184122
6222,-3.5077548645502152,290.075015408,34,10,8,2,0,21.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,4.925923816077191
6223,-0.3896435170375214,311.971338188,25,6,13,2,1,27.0,toluene,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,0,6.663850289298986
6224,-1.0289976254787403,191.0066015,18,5,7,1,1,31.0,toluene,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7.711110525383441
6225,-7.228421468492946,359.99246755599995,32,7,15,2,4,14.0,toluene,0,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0,16.799418683595572
6226,-6.999410152649718,180.027002596,20,5,7,0,3,5.0,toluene,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,10.224716443812374
6227,-5.441866063739572,294.98117460000003,25,7,12,1,2,40.0,toluene,0,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0,14.384330118518324
6228,-5.824650803054855,326.05975926799994,36,9,11,2,2,39.0,apin,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,14.552434361604716
6229,-4.789621227873166,343.9975529359999,31,7,14,2,3,19.0,toluene,0,0,2,0,1,0,0,0,0,1,0,1,1,1,0,0,13.129225894295304
6230,0.1799883505144627,191.0066015,18,5,7,1,1,3.0,toluene,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,2.058572415469327
6231,-7.764118022669659,236.016831836,24,7,9,0,3,40.0,toluene,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,15.440472309673263
6232,-11.133213095329497,254.02739652,27,7,10,0,4,3.0,toluene,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,14.860042715590543
6233,-4.629508446111103,263.10050188400004,35,10,7,1,1,40.0,decane,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,13.67053980340821
6234,-1.4007811916553838,144.042258736,18,6,4,0,1,5.0,apin,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2.626519816257538
6235,-4.64516609386619,215.990617088,19,7,8,0,1,19.0,toluene,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,6.11007287398097
6236,-3.526245412754937,263.064116376,31,9,8,1,2,16.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,6.276140492370266
6237,-4.292781960880759,225.996096392,21,5,10,0,3,38.0,toluene,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,13.794504061920708
6239,-5.527984155289771,296.996824664,27,7,12,1,3,21.0,toluene,0,0,2,0,2,0,0,0,1,0,0,0,1,0,1,0,13.480442927584937
6240,-4.984268951683842,282.98117460000003,24,6,12,1,2,20.0,toluene,0,0,1,1,2,0,0,0,1,0,0,0,1,0,1,0,12.110391132321165
6241,-9.436685015528264,224.016831836,23,6,9,0,4,34.0,toluene,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,17.01924086298528
6242,-4.396108093709287,292.054279964,32,9,9,2,0,40.0,decane,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,10.571904817411149
6244,-10.673594289217286,264.084517472,34,10,8,0,3,31.0,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,20.403272663902314
6245,-4.702457053300431,190.011352532,19,6,7,0,2,3.0,toluene,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,9.540163101303436
6246,-7.40734752089967,265.07976644,33,9,8,1,2,40.0,decane,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,19.437033436646484
6248,-13.960140687697372,252.011746456,25,7,10,0,4,2.0,toluene,0,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,11.505609095860345
6249,-4.740454145907692,206.006267152,20,6,8,0,4,27.0,toluene,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,14.948190811377817
6250,-10.841813049397045,248.089602852,33,10,7,0,3,40.0,apin,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,11.270363808542227
6251,-6.899671869578091,354.054673888,38,10,12,2,1,40.0,apin,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,14.860042715590543
6252,0.5613190164489381,240.970609916,19,4,11,1,1,29.0,toluene,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,6.435639469651219
6254,-2.943721980240652,207.00151612,19,5,8,1,2,7.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,6.737229618413736
6255,-6.861954253266059,341.9819028719999,29,7,14,2,2,15.0,toluene,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,10.803152043841196
6256,-8.258837324310702,370.0495885079999,39,10,13,2,2,40.0,apin,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,14.91305363969501
6257,-9.314884660637611,204.027002596,22,7,7,0,2,2.0,toluene,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,4.807265172265582
6259,-6.968607483019191,235.105587264,33,9,6,1,2,40.0,decane,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15.841383548404481
6260,-9.870642857564462,257.00191004400006,24,5,11,1,4,6.0,toluene,0,0,2,1,0,0,0,0,0,1,0,0,1,2,0,0,13.263018146494579
6261,-7.506224794893992,309.992073632,27,7,12,2,3,26.0,toluene,0,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,14.384330118518324
6262,-4.210899311146706,250.99134536,22,6,10,1,2,37.0,toluene,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,11.534395532279136
6263,-5.335576182891799,296.996824664,27,7,12,1,3,24.0,toluene,0,0,1,2,1,0,0,0,1,0,0,0,0,1,1,0,17.684531797127395
6265,-3.166728136046739,264.059365344,30,8,8,2,1,24.0,apin,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,6.024363271072136
6266,-10.119351363983537,249.012080804,24,7,9,1,3,19.0,toluene,1,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,12.21446248149558
6268,-6.35349948464494,298.97608922,25,6,13,1,3,21.0,toluene,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,16.88252248806226
6269,-2.646772233990625,174.05282342,22,7,5,0,2,22.0,apin,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,8.364307664843365
6270,-11.486415763772351,281.001910044,26,7,11,1,3,40.0,toluene,0,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,13.732790852309678
6271,-5.541618719688729,314.02337376,31,7,12,2,2,40.0,apin,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,16.34169987926279
6272,-8.902467643056623,174.016437912,18,6,6,0,2,14.0,toluene,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,8.940504278162146
6273,-12.236708934463833,312.991739284,28,7,13,1,5,6.0,toluene,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,1,22.09453439716009
6274,-4.960396822210481,361.9717321119999,30,6,16,2,2,40.0,toluene,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,14.589282393487588
6276,-1.7950636639538022,231.985531708,20,7,9,0,1,19.0,toluene,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,5.465867066931853
6277,-3.7424461715788766,225.012080804,22,5,9,1,2,40.0,toluene,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,9.968438127251995
6278,-8.76687156627268,267.022645488,27,7,10,1,3,11.0,apin,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,11.118613330286768
6279,2.220773989737035,219.00151612,20,6,8,1,1,12.0,toluene,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,5.259522836503872
6281,-6.631023412592876,279.05903099600005,32,9,9,1,2,40.0,apin,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,17.870925492796797
6283,-6.652320314521784,281.997159012,25,6,11,2,2,23.0,toluene,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,9.930851089213165
6284,-4.088913139593616,312.044109204,33,8,11,2,1,40.0,decane,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,12.265880139891813
6285,-2.4508805116538426,193.058637072,24,6,6,1,1,40.0,decane,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8.209164022072711
6286,2.7937243159789267,205.022251564,21,6,7,1,1,7.0,toluene,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,4.55676464105381
6289,-10.073442697612858,357.9768174919999,30,7,15,2,4,2.0,toluene,0,0,2,0,1,1,0,0,1,1,0,0,1,0,1,0,13.263018146494579
6290,-3.8652744219033264,300.991739284,27,6,13,1,2,10.0,toluene,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,9.777900479262243
6291,-6.869500067859185,297.992073632,26,6,12,2,3,28.0,toluene,0,0,2,1,0,0,0,1,1,1,0,0,0,1,0,0,15.052645413558942
6292,-4.480377190875755,266.98625998000006,23,6,11,1,2,30.0,toluene,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,11.33002309237797
6293,-5.693552730393159,341.9819028719999,29,7,14,2,2,40.0,toluene,0,0,1,2,1,0,0,0,1,0,0,1,0,1,0,0,16.771534343372497
6294,-2.917533780046949,297.992073632,26,6,12,2,1,8.0,toluene,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,11.924128558703552
6296,-7.621236313121626,202.011352532,20,7,7,0,2,5.0,toluene,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,3.0889610847831874
6297,-0.6940882926742925,184.000787848,17,7,6,0,0,15.0,toluene,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,4.141216814822622
6298,-5.891165532222019,295.053945616,33,9,10,1,2,40.0,apin,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,17.364794823392547
6299,-3.502395568141764,239.027730868,25,6,9,1,1,40.0,apin,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,12.240221991590676
6300,-3.370233084490145,291.05903099600005,33,10,9,1,1,40.0,apin,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,11.08780259585605
6301,-0.6323724891957383,329.981902872,28,6,14,2,3,1.0,toluene,0,0,2,0,0,0,0,0,0,1,0,1,1,0,1,0,8.465071696267113
6302,-7.304116374346913,297.105981188,39,10,9,1,3,6.0,decane,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,17.455510025970845
6303,-4.813624241519261,122.021523292,14,3,5,0,3,19.0,toluene,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,9.660329286131635
6304,-8.551462111329515,250.99134536000005,22,6,10,1,2,9.0,toluene,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,9.162599240810792
6305,-7.055599124496194,252.01174645600005,25,7,10,0,4,5.0,toluene,0,0,2,1,1,1,0,0,0,0,0,0,1,1,0,0,13.240898163096604
6306,-7.34965357908576,281.001910044,26,7,11,1,3,5.0,toluene,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,12.830079915395357
6307,-4.051723137242957,341.9819028719999,29,7,14,2,2,40.0,toluene,0,0,0,1,2,0,0,0,2,0,0,0,0,1,1,0,18.149340954400802
